2026-09-16 12:28:58,424 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-16 12:28:58,424 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: Tesla T4, MFU will show as 0%
W0916 12:29:21.412000 87 torch/_inductor/utils.py:1679] [0/0] Not enough SMs to use max_autotune_gemm mode

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: Tesla T4 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.float16 (set via NANOCHAT_DTYPE=float16)
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 16,009
Padding vocab_size from 16009 to 16064 for efficiency
Model config:
{
  "sequence_len": 1024,
  "vocab_size": 16009,
  "n_layer": 8,
  "n_head": 4,
  "n_kv_head": 4,
  "n_embd": 512,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 8,224,768
value_embeds            : 32,899,072
lm_head                 : 8,224,768
transformer_matrices    : 25,166,016
scalars                 : 42
total                   : 74,514,666
Estimated FLOPs per token: 2.506765e+08
Padding vocab_size from 16009 to 16064 for efficiency
Scaling LRs by 0.3536 for batch size 65,536 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.288387 for depth 8
Scaling the LR for the AdamW parameters ∝1/√(512/768) = 1.224745
GradScaler enabled for fp16 training
Using user-provided number of iterations: 7,629
Total number of training tokens: 499,974,144
Tokens : Scaling params ratio: 14.97
Total training FLOPs estimate: 1.253318e+17
Tokens / micro-batch / rank: 32 x 1024 = 32,768
Tokens / micro-batch: 32,768
Total batch size 65,536 => gradient accumulation steps: 2
Step 00000 | Validation bpb: 2.725445
step 00000/07629 (0.00%) | loss: 9.680939 | lrm: 0.03 | dt: 74105.27ms | tok/sec: 884 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/07629 (0.01%) | loss: 9.676961 | lrm: 0.05 | dt: 1055.66ms | tok/sec: 62,080 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/07629 (0.03%) | loss: 9.670344 | lrm: 0.07 | dt: 1050.10ms | tok/sec: 62,409 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/07629 (0.04%) | loss: 9.660367 | lrm: 0.10 | dt: 1062.32ms | tok/sec: 61,691 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/07629 (0.05%) | loss: 9.646758 | lrm: 0.12 | dt: 1067.52ms | tok/sec: 61,390 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/07629 (0.07%) | loss: 9.629325 | lrm: 0.15 | dt: 1074.50ms | tok/sec: 60,991 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/07629 (0.08%) | loss: 9.605868 | lrm: 0.17 | dt: 1078.89ms | tok/sec: 60,743 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/07629 (0.09%) | loss: 9.574069 | lrm: 0.20 | dt: 1076.68ms | tok/sec: 60,868 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/07629 (0.10%) | loss: 9.531360 | lrm: 0.23 | dt: 1077.65ms | tok/sec: 60,813 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/07629 (0.12%) | loss: 9.469808 | lrm: 0.25 | dt: 1087.50ms | tok/sec: 60,263 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00010/07629 (0.13%) | loss: 9.391180 | lrm: 0.28 | dt: 1102.13ms | tok/sec: 59,462 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00011/07629 (0.14%) | loss: 9.276896 | lrm: 0.30 | dt: 1096.23ms | tok/sec: 59,783 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.02m | eta: 139.2m
step 00012/07629 (0.16%) | loss: 9.121119 | lrm: 0.33 | dt: 1103.46ms | tok/sec: 59,391 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.04m | eta: 139.6m
step 00013/07629 (0.17%) | loss: 8.924657 | lrm: 0.35 | dt: 1103.17ms | tok/sec: 59,407 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.06m | eta: 139.7m
step 00014/07629 (0.18%) | loss: 8.713079 | lrm: 0.38 | dt: 1105.87ms | tok/sec: 59,261 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.07m | eta: 139.9m
step 00015/07629 (0.20%) | loss: 8.536733 | lrm: 0.40 | dt: 1103.34ms | tok/sec: 59,397 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.09m | eta: 139.9m
step 00016/07629 (0.21%) | loss: 8.364290 | lrm: 0.42 | dt: 1104.77ms | tok/sec: 59,320 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.11m | eta: 139.9m
step 00017/07629 (0.22%) | loss: 8.187616 | lrm: 0.45 | dt: 1104.75ms | tok/sec: 59,322 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.13m | eta: 139.9m
step 00018/07629 (0.24%) | loss: 8.030421 | lrm: 0.47 | dt: 1114.38ms | tok/sec: 58,809 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.15m | eta: 140.1m
step 00019/07629 (0.25%) | loss: 7.876085 | lrm: 0.50 | dt: 1115.15ms | tok/sec: 58,768 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.17m | eta: 140.2m
step 00020/07629 (0.26%) | loss: 7.728299 | lrm: 0.53 | dt: 1116.76ms | tok/sec: 58,683 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.18m | eta: 140.4m
step 00021/07629 (0.28%) | loss: 7.583299 | lrm: 0.55 | dt: 1129.50ms | tok/sec: 58,021 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.20m | eta: 140.6m
step 00022/07629 (0.29%) | loss: 7.451354 | lrm: 0.57 | dt: 1125.15ms | tok/sec: 58,246 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.22m | eta: 140.8m
step 00023/07629 (0.30%) | loss: 7.311040 | lrm: 0.60 | dt: 1128.73ms | tok/sec: 58,061 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.24m | eta: 140.9m
step 00024/07629 (0.31%) | loss: 7.180213 | lrm: 0.62 | dt: 1129.31ms | tok/sec: 58,031 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.26m | eta: 141.1m
step 00025/07629 (0.33%) | loss: 7.041441 | lrm: 0.65 | dt: 1154.25ms | tok/sec: 56,778 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.28m | eta: 141.4m
step 00026/07629 (0.34%) | loss: 6.935575 | lrm: 0.68 | dt: 1136.16ms | tok/sec: 57,681 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.30m | eta: 141.5m
step 00027/07629 (0.35%) | loss: 6.826191 | lrm: 0.70 | dt: 1140.51ms | tok/sec: 57,461 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.32m | eta: 141.7m
step 00028/07629 (0.37%) | loss: 6.736247 | lrm: 0.72 | dt: 1143.07ms | tok/sec: 57,333 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.34m | eta: 141.8m
step 00029/07629 (0.38%) | loss: 6.650020 | lrm: 0.75 | dt: 1146.46ms | tok/sec: 57,163 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.36m | eta: 142.0m
step 00030/07629 (0.39%) | loss: 6.564375 | lrm: 0.78 | dt: 1152.23ms | tok/sec: 56,877 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.37m | eta: 142.2m
step 00031/07629 (0.41%) | loss: 6.480777 | lrm: 0.80 | dt: 1152.52ms | tok/sec: 56,863 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.39m | eta: 142.3m
step 00032/07629 (0.42%) | loss: 6.389609 | lrm: 0.82 | dt: 1155.48ms | tok/sec: 56,717 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.41m | eta: 142.5m
