2026-09-16 09:17:12,821 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-16 09:17:12,822 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: Tesla T4, MFU will show as 0%

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: Tesla T4 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.float16 (set via NANOCHAT_DTYPE=float16)
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 16,009
Padding vocab_size from 16009 to 16064 for efficiency
Model config:
{
  "sequence_len": 1024,
  "vocab_size": 16009,
  "n_layer": 8,
  "n_head": 4,
  "n_kv_head": 4,
  "n_embd": 512,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 8,224,768
value_embeds            : 32,899,072
lm_head                 : 8,224,768
transformer_matrices    : 25,166,016
scalars                 : 42
total                   : 74,514,666
Estimated FLOPs per token: 2.506765e+08
Padding vocab_size from 16009 to 16064 for efficiency
Scaling LRs by 0.3536 for batch size 65,536 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.288387 for depth 8
Scaling the LR for the AdamW parameters ∝1/√(512/768) = 1.224745
GradScaler enabled for fp16 training
Using user-provided number of iterations: 7,629
Total number of training tokens: 499,974,144
Tokens : Scaling params ratio: 14.97
Total training FLOPs estimate: 1.253318e+17
Tokens / micro-batch / rank: 32 x 1024 = 32,768
Tokens / micro-batch: 32,768
Total batch size 65,536 => gradient accumulation steps: 2
Step 00000 | Validation bpb: 2.310426
step 00000/07629 (0.00%) | loss: 9.680813 | lrm: 0.03 | dt: 3940.39ms | tok/sec: 16,631 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/07629 (0.01%) | loss: 9.677109 | lrm: 0.05 | dt: 1154.52ms | tok/sec: 56,764 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/07629 (0.03%) | loss: 9.670563 | lrm: 0.07 | dt: 1177.24ms | tok/sec: 55,669 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/07629 (0.04%) | loss: 9.660798 | lrm: 0.10 | dt: 1192.48ms | tok/sec: 54,957 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/07629 (0.05%) | loss: 9.647807 | lrm: 0.12 | dt: 1199.84ms | tok/sec: 54,620 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/07629 (0.07%) | loss: 9.631298 | lrm: 0.15 | dt: 1209.32ms | tok/sec: 54,192 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/07629 (0.08%) | loss: 9.608824 | lrm: 0.17 | dt: 1221.37ms | tok/sec: 53,657 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/07629 (0.09%) | loss: 9.578421 | lrm: 0.20 | dt: 1232.51ms | tok/sec: 53,172 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/07629 (0.10%) | loss: 9.536179 | lrm: 0.23 | dt: 1223.53ms | tok/sec: 53,563 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/07629 (0.12%) | loss: 9.476898 | lrm: 0.25 | dt: 1231.27ms | tok/sec: 53,226 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00010/07629 (0.13%) | loss: 9.401229 | lrm: 0.28 | dt: 1236.86ms | tok/sec: 52,985 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00011/07629 (0.14%) | loss: 9.290694 | lrm: 0.30 | dt: 1244.91ms | tok/sec: 52,642 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.02m | eta: 158.1m
step 00012/07629 (0.16%) | loss: 9.138161 | lrm: 0.33 | dt: 1248.74ms | tok/sec: 52,481 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.04m | eta: 158.3m
step 00013/07629 (0.17%) | loss: 8.942377 | lrm: 0.35 | dt: 1246.60ms | tok/sec: 52,571 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.06m | eta: 158.3m
step 00014/07629 (0.18%) | loss: 8.729998 | lrm: 0.38 | dt: 1249.71ms | tok/sec: 52,440 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.08m | eta: 158.3m
step 00015/07629 (0.20%) | loss: 8.549196 | lrm: 0.40 | dt: 1243.34ms | tok/sec: 52,709 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.10m | eta: 158.2m
step 00016/07629 (0.21%) | loss: 8.373720 | lrm: 0.42 | dt: 1249.90ms | tok/sec: 52,433 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.12m | eta: 158.2m
step 00017/07629 (0.22%) | loss: 8.195909 | lrm: 0.45 | dt: 1246.62ms | tok/sec: 52,571 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.15m | eta: 158.2m
step 00018/07629 (0.24%) | loss: 8.036030 | lrm: 0.47 | dt: 1256.73ms | tok/sec: 52,148 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.17m | eta: 158.3m
step 00019/07629 (0.25%) | loss: 7.878835 | lrm: 0.50 | dt: 1255.98ms | tok/sec: 52,179 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.19m | eta: 158.4m
step 00020/07629 (0.26%) | loss: 7.736748 | lrm: 0.53 | dt: 1263.32ms | tok/sec: 51,875 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.21m | eta: 158.6m
step 00021/07629 (0.28%) | loss: 7.587749 | lrm: 0.55 | dt: 1251.45ms | tok/sec: 52,368 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.23m | eta: 158.6m
step 00022/07629 (0.29%) | loss: 7.454570 | lrm: 0.57 | dt: 1262.88ms | tok/sec: 51,894 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.25m | eta: 158.7m
step 00023/07629 (0.30%) | loss: 7.313813 | lrm: 0.60 | dt: 1262.02ms | tok/sec: 51,929 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.27m | eta: 158.8m
step 00024/07629 (0.31%) | loss: 7.183289 | lrm: 0.62 | dt: 1266.48ms | tok/sec: 51,746 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.29m | eta: 158.9m
step 00025/07629 (0.33%) | loss: 7.044422 | lrm: 0.65 | dt: 1263.03ms | tok/sec: 51,887 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.31m | eta: 158.9m
step 00026/07629 (0.34%) | loss: 6.939129 | lrm: 0.68 | dt: 1272.82ms | tok/sec: 51,488 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.33m | eta: 159.1m
step 00027/07629 (0.35%) | loss: 6.828890 | lrm: 0.70 | dt: 1273.68ms | tok/sec: 51,453 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.36m | eta: 159.2m
step 00028/07629 (0.37%) | loss: 6.737003 | lrm: 0.72 | dt: 1273.62ms | tok/sec: 51,456 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.38m | eta: 159.3m
step 00029/07629 (0.38%) | loss: 6.648852 | lrm: 0.75 | dt: 1273.78ms | tok/sec: 51,450 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.40m | eta: 159.4m
step 00030/07629 (0.39%) | loss: 6.562491 | lrm: 0.78 | dt: 1273.12ms | tok/sec: 51,476 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.42m | eta: 159.4m
step 00031/07629 (0.41%) | loss: 6.476481 | lrm: 0.80 | dt: 1275.96ms | tok/sec: 51,362 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.44m | eta: 159.5m
