2026-09-16 02:15:49,311 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-16 02:15:49,311 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: Tesla T4, MFU will show as 0%
W0916 02:16:06.576000 89 torch/_inductor/utils.py:1679] [0/0] Not enough SMs to use max_autotune_gemm mode

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: Tesla T4 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.float16 (set via NANOCHAT_DTYPE=float16)
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 16,009
Padding vocab_size from 16009 to 16064 for efficiency
Model config:
{
  "sequence_len": 1024,
  "vocab_size": 16009,
  "n_layer": 6,
  "n_head": 3,
  "n_kv_head": 3,
  "n_embd": 384,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 6,168,576
value_embeds            : 18,505,728
lm_head                 : 6,168,576
transformer_matrices    : 10,616,940
scalars                 : 38
total                   : 41,459,858
Estimated FLOPs per token: 1.290248e+08
Padding vocab_size from 16009 to 16064 for efficiency
Scaling LRs by 0.3536 for batch size 65,536 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.573677 for depth 6
Scaling the LR for the AdamW parameters ∝1/√(384/768) = 1.414214
GradScaler enabled for fp16 training
Using user-provided number of iterations: 3,814
Total number of training tokens: 249,954,304
Tokens : Scaling params ratio: 14.89
Total training FLOPs estimate: 3.225030e+16
Tokens / micro-batch / rank: 32 x 1024 = 32,768
Tokens / micro-batch: 32,768
Total batch size 65,536 => gradient accumulation steps: 2
Step 00000 | Validation bpb: 2.725459
step 00000/03814 (0.00%) | loss: 9.681289 | lrm: 0.03 | dt: 62511.88ms | tok/sec: 1,048 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/03814 (0.03%) | loss: 9.677802 | lrm: 0.05 | dt: 683.46ms | tok/sec: 95,888 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/03814 (0.05%) | loss: 9.671917 | lrm: 0.07 | dt: 650.24ms | tok/sec: 100,787 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/03814 (0.08%) | loss: 9.663063 | lrm: 0.10 | dt: 660.01ms | tok/sec: 99,294 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/03814 (0.10%) | loss: 9.651300 | lrm: 0.12 | dt: 663.70ms | tok/sec: 98,743 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/03814 (0.13%) | loss: 9.636018 | lrm: 0.15 | dt: 667.65ms | tok/sec: 98,159 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/03814 (0.16%) | loss: 9.615047 | lrm: 0.17 | dt: 669.91ms | tok/sec: 97,827 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/03814 (0.18%) | loss: 9.586242 | lrm: 0.20 | dt: 676.63ms | tok/sec: 96,855 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/03814 (0.21%) | loss: 9.547311 | lrm: 0.23 | dt: 680.89ms | tok/sec: 96,250 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/03814 (0.24%) | loss: 9.490467 | lrm: 0.25 | dt: 741.74ms | tok/sec: 88,354 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00010/03814 (0.26%) | loss: 9.417863 | lrm: 0.28 | dt: 682.60ms | tok/sec: 96,008 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00011/03814 (0.29%) | loss: 9.313609 | lrm: 0.30 | dt: 687.38ms | tok/sec: 95,342 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.01m | eta: 43.6m
step 00012/03814 (0.31%) | loss: 9.172988 | lrm: 0.33 | dt: 684.69ms | tok/sec: 95,716 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.02m | eta: 43.5m
step 00013/03814 (0.34%) | loss: 8.997410 | lrm: 0.35 | dt: 672.86ms | tok/sec: 97,399 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.03m | eta: 43.2m
step 00014/03814 (0.37%) | loss: 8.791012 | lrm: 0.38 | dt: 679.84ms | tok/sec: 96,398 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.05m | eta: 43.1m
step 00015/03814 (0.39%) | loss: 8.631927 | lrm: 0.40 | dt: 626.29ms | tok/sec: 104,640 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.06m | eta: 42.4m
step 00016/03814 (0.42%) | loss: 8.490989 | lrm: 0.42 | dt: 667.35ms | tok/sec: 98,203 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.07m | eta: 42.4m
step 00017/03814 (0.45%) | loss: 8.341941 | lrm: 0.45 | dt: 667.41ms | tok/sec: 98,194 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.08m | eta: 42.4m
step 00018/03814 (0.47%) | loss: 8.203173 | lrm: 0.47 | dt: 674.68ms | tok/sec: 97,137 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.09m | eta: 42.4m
step 00019/03814 (0.50%) | loss: 8.064324 | lrm: 0.50 | dt: 672.53ms | tok/sec: 97,446 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.10m | eta: 42.4m
step 00020/03814 (0.52%) | loss: 7.928432 | lrm: 0.53 | dt: 676.29ms | tok/sec: 96,905 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.11m | eta: 42.4m
step 00021/03814 (0.55%) | loss: 7.793159 | lrm: 0.55 | dt: 687.08ms | tok/sec: 95,383 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.12m | eta: 42.5m
step 00022/03814 (0.58%) | loss: 7.669980 | lrm: 0.57 | dt: 681.22ms | tok/sec: 96,204 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.13m | eta: 42.5m
step 00023/03814 (0.60%) | loss: 7.538932 | lrm: 0.60 | dt: 687.84ms | tok/sec: 95,277 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.15m | eta: 42.6m
step 00024/03814 (0.63%) | loss: 7.416052 | lrm: 0.62 | dt: 688.98ms | tok/sec: 95,120 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.16m | eta: 42.7m
step 00025/03814 (0.66%) | loss: 7.285587 | lrm: 0.65 | dt: 697.43ms | tok/sec: 93,968 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.17m | eta: 42.7m
step 00026/03814 (0.68%) | loss: 7.183976 | lrm: 0.68 | dt: 684.51ms | tok/sec: 95,740 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.18m | eta: 42.8m
step 00027/03814 (0.71%) | loss: 7.075275 | lrm: 0.70 | dt: 688.69ms | tok/sec: 95,160 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.19m | eta: 42.8m
step 00028/03814 (0.73%) | loss: 6.981481 | lrm: 0.72 | dt: 689.40ms | tok/sec: 95,061 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.20m | eta: 42.8m
step 00029/03814 (0.76%) | loss: 6.887962 | lrm: 0.75 | dt: 687.32ms | tok/sec: 95,349 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.22m | eta: 42.8m
step 00030/03814 (0.79%) | loss: 6.795395 | lrm: 0.78 | dt: 691.65ms | tok/sec: 94,753 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.23m | eta: 42.9m
step 00031/03814 (0.81%) | loss: 6.703694 | lrm: 0.80 | dt: 691.25ms | tok/sec: 94,807 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.24m | eta: 42.9m
step 00032/03814 (0.84%) | loss: 6.605504 | lrm: 0.82 | dt: 697.34ms | tok/sec: 93,980 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.25m | eta: 42.9m
